AR1410B.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1113.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1127.MV,FIC_1127.PV,FI_1127.PV,FRC1102.MV,FRC1107.MV,FRC1113.MV,FRC1113.PV,FRC1424.PV,FRCA1110.MV,FRCA1112.MV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,LRCA1101.MV,LRCA1101.PV,PDI_1109.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1138A.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1132.PV,TI1133.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1101.SV,TIC_1155.MV,TI_1142.PV,TI_1145.PV,TRC1118A.MV
86.65,57.525,4.1234,57.5625,287.235,357.649,570.95,2.6004,4.585,173.664,343.08,72.5765,710.16,19.4506,600.12,600.12,9.9867,66.2224,76.7755,2.6004,4.585,11.1154,15.7189,9.1113,173.67,343.08,710.16,74.5051,33.155,45.702,9.596,4.38,12.343,45.666,25.3465,15.1235,0.1807,0.1286,0.1313,0.1286,0.2094,0.1312,0.1981,0.1242,543.64,273.7,355.8,84.6375,85.0875,85.3575,82.305,83.4225,82.005,44.1553,523.71,520.0,20.7119,516.59,488.06,12.9392
86.325,57.5625,4.5219,57.525,286.8525,358.2,570.8,2.6004,4.585,173.6505,343.08,72.5762,710.16,19.4501,600.12,600.12,9.9863,66.2221,76.775,2.6004,4.585,11.1152,15.7189,9.1113,173.642,343.08,710.16,74.5245,33.155,45.732,9.595,4.38,12.342,45.702,25.374,15.1196,0.1807,0.1286,0.1312,0.1286,0.2093,0.1312,0.1981,0.1242,543.68,273.7,355.8,84.675,85.05,85.3725,82.2675,83.4225,82.0125,44.1403,523.71,520.0,20.7109,516.62,488.09,12.9399
86.5,57.525,4.4625,57.6,286.6725,357.959,570.7,2.6004,4.585,173.6505,343.08,72.576,710.16,19.4496,600.12,600.12,9.986,66.2217,76.7745,2.6004,4.585,11.115,15.7189,9.1113,173.642,343.08,710.16,74.5439,33.155,45.762,9.593,4.38,12.343,45.732,25.396,15.1157,0.1806,0.1286,0.1312,0.1285,0.2093,0.1312,0.1981,0.1242,543.68,273.75,355.8,84.6975,85.0575,85.41,82.29,83.475,82.05,44.1215,523.74,520.0,20.7098,516.65,488.12,12.9405
86.5,57.525,4.4625,57.6,286.6725,357.959,570.7,2.6004,4.585,173.6505,343.08,72.5757,710.16,19.4491,600.12,600.12,9.9856,66.2214,76.774,2.6004,4.585,11.1149,15.7189,9.1113,173.642,343.08,710.16,74.5126,33.15,45.762,9.593,4.38,12.343,45.762,25.396,15.1118,0.1806,0.1286,0.1312,0.1285,0.2093,0.1312,0.1981,0.1242,543.68,273.75,355.8,84.6975,85.0575,85.41,82.29,83.475,82.05,44.1064,523.74,520.0,20.7088,516.65,488.12,12.9412
86.725,57.5625,4.0687,57.5625,287.1,357.3391,571.2,2.6004,4.585,173.61,343.08,72.5754,710.16,19.4501,600.0,600.0,9.9853,66.221,76.7735,2.6004,4.585,11.1147,15.7189,9.1113,173.6,343.08,710.16,74.5313,33.15,45.822,9.591,4.38,12.343,45.792,25.4345,15.1079,0.1806,0.1285,0.1312,0.1285,0.2092,0.1312,0.198,0.1242,543.68,273.75,355.85,84.69,85.1025,85.3575,82.2825,83.505,82.0275,44.0913,523.74,520.0,20.7077,516.71,488.15,12.9419
86.85,57.5625,4.3656,57.525,286.47,358.3034,571.0,2.6,4.5875,173.583,343.08,72.5752,710.16,19.4501,600.0,600.18,9.985,66.2207,76.7745,2.6,4.5875,11.117,15.7189,9.1108,173.586,343.11,710.16,74.5501,33.15,45.852,9.59,4.38,12.343,45.822,25.4565,15.1127,0.1806,0.1285,0.1312,0.1285,0.2092,0.1311,0.198,0.1241,543.72,273.75,355.85,84.7125,85.1025,85.38,82.245,83.55,82.05,44.0725,523.77,520.0,20.7066,516.74,488.18,12.9425
86.0,57.5625,4.2922,57.5625,287.1675,357.5801,571.3,2.6,4.5875,173.583,343.11,72.5749,710.16,19.4478,600.18,600.18,9.9846,66.2204,76.7745,2.6,4.5875,11.1179,15.7189,9.1108,173.586,343.11,710.16,74.5689,33.15,45.876,9.589,4.379,12.341,45.852,25.484,15.1091,0.1806,0.1285,0.1312,0.1285,0.2092,0.1311,0.198,0.1241,543.72,273.75,355.85,84.675,85.095,85.3575,82.245,83.55,82.05,44.0572,523.77,520.0,20.7056,516.74,488.21,12.9432
86.75,57.5625,3.9453,57.5625,287.055,358.3378,571.4,2.6,4.5875,173.5425,343.11,72.5747,710.16,19.4471,600.18,600.0,9.9851,66.22,76.7745,2.6,4.5875,11.1162,15.7189,9.1108,173.544,343.11,710.16,74.5876,33.15,45.9,9.588,4.379,12.342,45.876,25.5005,15.1141,0.1805,0.1285,0.1311,0.1285,0.2092,0.1311,0.1979,0.1241,543.72,273.75,355.85,84.705,85.1025,85.3725,82.215,83.535,82.005,44.0382,523.8,520.0,20.7045,516.77,488.24,12.9439
86.75,57.5625,3.9453,57.5625,287.055,358.3378,571.4,2.6,4.5875,173.5425,343.11,72.5744,710.16,19.4486,600.0,600.0,9.985,66.2197,76.7745,2.6,4.5875,11.116,15.7189,9.1108,173.544,343.11,710.16,74.5558,33.145,45.9,9.588,4.379,12.342,45.9,25.5005,15.1107,0.1805,0.1285,0.1311,0.1285,0.2092,0.1311,0.1979,0.1241,543.72,273.75,355.85,84.705,85.1025,85.3725,82.215,83.535,82.005,44.0229,523.8,520.0,20.7035,516.77,488.24,12.9445
86.275,57.525,3.8484,57.525,286.3125,357.5801,571.45,2.6,4.5875,173.529,343.11,72.5748,710.08,19.4478,600.06,600.06,9.9849,66.2194,76.7745,2.6,4.5875,11.1158,15.7189,9.1108,173.53,343.11,710.08,74.5739,33.145,45.942,9.586,4.378,12.344,45.924,25.5335,15.1074,0.1805,0.1285,0.1311,0.1284,0.2091,0.1311,0.1979,0.1241,543.76,273.75,355.85,84.6525,85.125,85.35,82.2225,83.5275,82.02,44.0075,523.8,520.0,20.7024,516.83,488.27,12.9452
86.3,57.5625,3.9047,57.6,286.47,357.7179,570.6,2.6,4.5875,173.502,343.11,72.5747,710.08,19.4476,600.06,600.06,9.9848,66.2198,76.7745,2.6,4.5875,11.1157,15.7189,9.1102,173.502,343.11,710.08,74.592,33.145,45.966,9.585,4.377,12.344,45.942,25.5445,15.1041,0.1805,0.1285,0.1311,0.1284,0.2091,0.1311,0.1979,0.1241,543.76,273.8,355.85,84.645,85.1325,85.305,82.215,83.535,81.9825,43.9922,523.8,520.0,20.7013,516.86,488.3,12.9459
86.375,57.5625,4.3453,57.6,287.145,358.0967,570.75,2.6,4.5875,173.502,343.11,72.5746,710.08,19.4473,600.06,600.06,9.9847,66.2197,76.7745,2.6,4.5875,11.1155,15.7189,9.1108,173.502,343.11,710.08,74.6101,33.145,45.984,9.584,4.375,12.343,45.966,25.561,15.1007,0.1805,0.1284,0.1311,0.1284,0.2091,0.131,0.1979,0.1241,543.76,273.8,355.9,84.6375,85.08,85.3275,82.2375,83.49,82.005,43.9768,523.8,520.0,20.7003,516.89,488.33,12.9465
86.375,57.5625,4.3453,57.6,287.145,358.0967,570.75,2.6,4.5875,173.502,343.11,72.5744,710.08,19.4471,600.06,600.06,9.9846,66.2196,76.7745,2.6,4.5875,11.1153,15.7189,9.1108,173.502,343.11,710.08,74.5776,33.14,45.984,9.584,4.375,12.343,45.984,25.561,15.0974,0.1805,0.1284,0.1311,0.1284,0.2091,0.131,0.1979,0.1241,543.76,273.8,355.9,84.6375,85.08,85.3275,82.2375,83.49,82.005,43.9577,523.83,520.0,20.6992,516.89,488.33,12.9472
86.5,57.6,4.4516,57.6,287.2575,357.8901,570.6,2.6,4.5875,173.502,343.11,72.5743,710.08,19.4468,600.06,600.06,9.9846,66.2195,76.7745,2.6,4.5875,11.1152,15.7189,9.1108,173.502,343.11,710.08,74.5951,33.14,45.996,9.583,4.374,12.342,45.996,25.5775,15.0941,0.1804,0.1284,0.1311,0.1284,0.209,0.131,0.1979,0.1241,543.76,273.8,355.9,84.6675,85.0575,85.3125,82.26,83.5125,81.9975,43.9422,523.83,520.0,20.6982,516.92,488.36,12.9585
86.075,57.5625,3.9531,57.5625,287.145,357.8901,570.8,2.6,4.5875,173.4885,343.11,72.5742,710.08,19.4466,600.06,600.06,9.9845,66.2195,76.7745,2.6,4.5875,11.115,15.7189,9.1108,173.488,343.11,710.08,74.6126,33.14,46.008,9.583,4.373,12.342,46.008,25.5885,15.0907,0.1804,0.1284,0.1311,0.1284,0.209,0.131,0.1979,0.1241,543.76,273.8,355.9,84.645,85.05,85.3425,82.2375,83.49,81.975,43.9267,523.83,520.0,20.6971,516.92,488.36,12.9599
86.8,57.525,4.1484,57.5625,286.56,357.5457,571.35,2.6002,4.59,173.4075,343.11,72.5741,710.08,19.4463,600.06,600.06,9.9844,66.2194,76.7738,2.6002,4.59,11.1148,15.7189,9.1108,173.404,343.11,710.08,74.6301,33.14,46.038,9.581,4.371,12.342,46.02,25.6105,15.0874,0.1804,0.1284,0.1311,0.1284,0.209,0.131,0.1979,0.124,543.76,273.8,355.9,84.6375,85.0875,85.3425,82.215,83.4825,81.9225,43.9113,523.83,520.0,20.696,516.98,488.42,12.9612
86.85,57.6,4.125,57.525,286.6275,357.8901,571.1,2.6002,4.59,173.3805,343.11,72.574,710.08,19.4461,600.06,600.06,9.9843,66.2193,76.7735,2.6002,4.59,11.1171,15.7189,9.1108,173.376,343.11,710.08,74.597,33.135,46.068,9.581,4.37,12.341,46.038,25.6215,15.0927,0.1803,0.1284,0.1311,0.1284,0.209,0.131,0.1978,0.124,543.76,273.8,355.9,84.6,85.11,85.335,82.185,83.49,81.8925,43.8958,523.83,520.0,20.695,517.01,488.45,12.9625
86.0,57.6,4.1766,57.6,286.3575,357.4768,570.9,2.6002,4.59,173.3805,343.11,72.5738,710.08,19.4458,600.06,600.12,9.9842,66.2192,76.7733,2.6002,4.59,11.118,15.7189,9.1108,173.39,343.11,710.08,74.6139,33.135,46.104,9.58,4.368,12.34,46.068,25.6435,15.0896,0.1803,0.1284,0.1311,0.1284,0.209,0.131,0.1978,0.124,543.76,273.85,355.95,84.555,85.08,85.29,82.2375,83.4675,81.915,43.8803,523.83,520.0,20.6939,517.04,488.48,12.9639
86.85,57.5625,4.4906,57.6,286.74,358.3034,571.25,2.6002,4.59,173.367,343.11,72.5737,710.08,19.4448,600.12,600.12,9.9842,66.2191,76.773,2.6002,4.59,11.1163,15.7189,9.1108,173.362,343.11,710.08,74.6308,33.135,46.134,9.579,4.364,12.341,46.104,25.6655,15.0866,0.1802,0.1284,0.131,0.1284,0.209,0.131,0.1978,0.124,543.8,273.85,355.95,84.6,85.1025,85.335,82.26,83.4675,81.8775,43.8648,523.83,520.0,20.6779,517.04,488.48,12.9652
86.15,57.525,4.4984,57.525,286.9425,358.3723,571.6,2.6002,4.59,173.367,343.11,72.5736,710.08,19.4443,600.12,600.12,9.9841,66.219,76.7728,2.6002,4.59,11.1161,15.7189,9.1108,173.362,343.14,710.08,74.597,33.13,46.164,9.578,4.361,12.341,46.134,25.682,15.0835,0.1802,0.1283,0.131,0.1283,0.2089,0.131,0.1977,0.124,543.8,273.85,356.0,84.6225,85.1325,85.3575,82.2225,83.5125,81.855,43.8494,523.83,520.0,20.6763,517.07,488.51,12.9665
86.5,57.6,4.0781,57.5625,286.83,357.8901,571.5,2.6002,4.59,173.3265,343.14,72.5735,710.08,19.4438,600.12,599.94,9.984,66.2189,76.7725,2.6002,4.59,11.116,15.7189,9.1113,173.32,343.14,710.08,74.6133,33.13,46.194,9.577,4.361,12.341,46.164,25.6985,15.0891,0.1802,0.1283,0.131,0.1283,0.2089,0.131,0.1977,0.124,543.8,273.9,356.0,84.6225,85.1475,85.3875,82.2,83.4975,81.8925,43.8301,523.86,520.0,20.6747,517.1,488.54,12.9679
86.875,57.6,4.7734,57.6,286.92,357.8212,570.85,2.6002,4.5925,173.3265,343.14,72.5727,710.16,19.4456,599.94,600.0,9.9839,66.2189,76.7723,2.6002,4.5925,11.1158,15.7189,9.1113,173.32,343.14,710.16,74.6295,33.13,46.218,9.576,4.361,12.34,46.194,25.7205,15.0863,0.1802,0.1283,0.131,0.1283,0.2089,0.131,0.1977,0.124,543.8,273.9,356.0,84.6675,85.125,85.3575,82.2,83.4975,81.93,43.8145,523.86,520.0,20.6732,517.13,488.57,12.9692
86.875,57.6,4.7734,57.6,286.92,357.8212,570.85,2.6002,4.5925,173.3265,343.14,72.5725,710.16,19.4451,600.0,600.12,9.9838,66.2188,76.772,2.6002,4.5925,11.1156,15.7189,9.1113,173.32,343.14,710.16,74.6458,33.13,46.218,9.576,4.361,12.34,46.218,25.7425,15.0835,0.1802,0.1283,0.131,0.1283,0.2089,0.131,0.1977,0.124,543.8,273.9,356.0,84.705,85.125,85.38,82.1775,83.5275,81.93,43.7989,523.86,520.0,20.6716,517.13,488.57,12.9705
86.65,57.6,4.2984,57.5625,287.1225,358.0623,570.85,2.6002,4.5925,173.286,343.14,72.5722,710.16,19.4436,600.12,600.12,9.9837,66.2187,76.7718,2.6002,4.5925,11.1154,15.7189,9.1113,173.278,343.14,710.16,74.662,33.13,46.242,9.574,4.362,12.34,46.218,25.7425,15.0807,0.1802,0.1283,0.131,0.1283,0.2088,0.131,0.1976,0.1239,543.8,273.9,356.05,84.705,85.125,85.38,82.1775,83.5275,81.93,43.7833,523.86,520.0,20.6701,517.16,488.57,12.9719
86.775,57.6,4.0828,57.525,286.425,358.2345,571.0,2.6004,4.5925,173.232,343.14,72.572,710.16,19.4431,600.12,600.0,9.9837,66.2186,76.7708,2.6004,4.5925,11.1153,15.7189,9.1113,173.222,343.14,710.16,74.6277,33.125,46.29,9.572,4.361,12.342,46.242,25.7645,15.0779,0.1801,0.1283,0.1309,0.1283,0.2088,0.1309,0.1976,0.1239,543.8,273.9,356.05,84.72,85.1175,85.4175,82.155,83.5725,82.02,43.7678,523.86,520.0,20.6685,517.19,488.63,12.9732
86.775,57.6,4.0828,57.525,286.425,358.2345,571.0,2.6004,4.5925,173.232,343.14,72.5717,710.16,19.4441,600.0,600.0,9.9836,66.2185,76.7703,2.6004,4.5925,11.1151,15.7189,9.1113,173.222,343.14,710.16,74.6433,33.125,46.29,9.572,4.361,12.342,46.29,25.7645,15.0752,0.1801,0.1283,0.1309,0.1283,0.2088,0.1309,0.1976,0.1239,543.8,273.9,356.05,84.72,85.1175,85.4175,82.155,83.5725,82.02,43.7522,523.86,520.0,20.667,517.19,488.63,12.9745
86.575,57.5625,4.2484,57.6,287.145,357.6146,570.9,2.6004,4.5925,173.232,343.14,72.5715,710.16,19.4441,600.0,600.0,9.9827,66.2177,76.7698,2.6004,4.5925,11.1149,15.7189,9.1113,173.222,343.14,710.16,74.6589,33.125,46.344,9.571,4.36,12.34,46.29,25.781,15.0724,0.1801,0.1283,0.1309,0.1283,0.2087,0.1309,0.1975,0.1239,543.84,273.9,356.05,84.72,85.065,85.455,82.2075,83.595,82.0425,43.7366,523.86,520.0,20.6654,517.22,488.63,12.9759
86.425,57.5625,4.7578,57.5625,286.875,357.4424,570.7,2.6004,4.595,173.205,343.14,72.5712,710.16,19.4441,600.0,600.06,9.9824,66.2174,76.7693,2.6004,4.595,11.1148,15.7189,9.1118,173.208,343.14,710.16,74.6239,33.12,46.392,9.57,4.358,12.341,46.344,25.803,15.0696,0.18,0.1282,0.1309,0.1282,0.2086,0.1309,0.1975,0.1239,543.84,273.95,356.1,84.69,85.095,85.4475,82.23,83.5575,82.0725,43.7172,523.89,520.0,20.6639,517.25,488.66,12.9772
86.9,57.5625,4.1062,57.525,287.145,357.4768,571.35,2.6004,4.595,173.1915,343.14,72.571,710.16,19.4433,600.06,600.06,9.9821,66.217,76.7688,2.6004,4.595,11.1146,15.7189,9.1118,173.194,343.17,710.16,74.6389,33.12,46.47,9.567,4.356,12.34,46.392,25.858,15.0668,0.18,0.1282,0.1308,0.1282,0.2086,0.1308,0.1974,0.1238,543.84,273.95,356.1,84.6675,85.035,85.41,82.2825,83.58,81.9975,43.7015,523.89,520.0,20.6623,517.28,488.72,12.9785
86.65,57.525,4.2312,57.6,286.5825,357.959,570.85,2.6,4.595,173.178,343.17,72.5707,710.16,19.4431,600.06,600.06,9.9817,66.2167,76.7698,2.6,4.595,11.1175,15.7189,9.1113,173.166,343.17,710.16,74.6033,33.115,46.506,9.566,4.357,12.339,46.47,25.8855,15.0641,0.18,0.1282,0.1308,0.1282,0.2086,0.1308,0.1974,0.1238,543.88,273.95,356.1,84.615,85.05,85.38,82.275,83.6175,82.035,43.682,523.92,520.0,20.6608,517.31,488.72,12.9799
86.25,57.6,4.7,57.6,286.965,358.3378,570.9,2.6,4.595,173.151,343.17,72.5698,710.24,19.4428,600.06,600.06,9.9814,66.2164,76.7698,2.6,4.595,11.1186,15.7189,9.1113,173.152,343.17,710.24,74.6176,33.115,46.536,9.564,4.359,12.338,46.506,25.913,15.0699,0.18,0.1282,0.1308,0.1282,0.2086,0.1308,0.1974,0.1238,543.88,273.95,356.1,84.5775,85.0275,85.3575,82.305,83.58,81.99,43.6624,523.95,520.0,20.6592,517.34,488.75,12.9919
86.25,57.6,4.7,57.6,286.965,358.3378,570.9,2.6,4.595,173.151,343.17,72.5695,710.24,19.4426,600.06,600.06,9.9811,66.216,76.7698,2.6,4.595,11.1197,15.7189,9.1113,173.152,343.17,710.24,74.632,33.115,46.536,9.564,4.359,12.338,46.536,25.913,15.0674,0.18,0.1282,0.1308,0.1282,0.2086,0.1308,0.1974,0.1238,543.88,273.95,356.1,84.5775,85.0275,85.3575,82.305,83.58,81.99,43.6465,523.95,520.0,20.6577,517.34,488.75,12.9939
86.15,57.6,4.6297,57.6,286.8975,357.7179,570.95,2.6,4.5975,173.1375,343.17,72.5691,710.24,19.4423,600.06,600.12,9.9807,66.2157,76.7698,2.6,4.5975,11.1177,15.7189,9.1113,173.124,343.17,710.24,74.6464,33.115,46.572,9.562,4.363,12.338,46.536,25.957,15.0649,0.18,0.1281,0.1308,0.1281,0.2085,0.1307,0.1973,0.1238,543.92,274.0,356.15,84.57,85.0875,85.335,82.275,83.595,81.9825,43.6305,523.95,520.0,20.6561,517.37,488.81,12.9959
86.475,57.525,4.1156,57.6,286.425,358.1656,571.0,2.6002,4.5975,173.097,343.17,72.57,710.08,19.4413,600.12,600.12,9.9804,66.2153,76.769,2.6002,4.5975,11.1144,15.7189,9.1113,173.082,343.17,710.08,74.6102,33.11,46.584,9.561,4.362,12.338,46.572,25.968,15.0624,0.18,0.1281,0.1308,0.1281,0.2085,0.1307,0.1973,0.1238,543.92,274.0,356.15,84.54,85.0725,85.365,82.2825,83.625,81.96,43.6108,523.98,520.0,20.6546,517.4,488.81,12.9979
86.75,57.525,4.6484,57.5625,286.47,358.1656,571.15,2.6002,4.5975,173.097,343.17,72.5698,710.08,19.4408,600.12,600.12,9.9801,66.215,76.7688,2.6002,4.5975,11.1129,15.7189,9.1113,173.082,343.17,710.08,74.6239,33.11,46.596,9.56,4.361,12.337,46.584,25.979,15.0599,0.1799,0.1281,0.1308,0.1281,0.2085,0.1307,0.1973,0.1238,543.92,274.05,356.2,84.5475,85.0575,85.3275,82.32,83.655,81.9975,43.5947,523.98,520.0,20.653,517.43,488.84,12.9999
86.5,57.525,4.0922,57.525,287.1225,358.4067,571.5,2.6002,4.5975,173.07,343.17,72.5697,710.08,19.4403,600.12,600.12,9.9797,66.2147,76.7685,2.6002,4.5975,11.1178,15.7189,9.1113,173.068,343.17,710.08,74.6376,33.11,46.602,9.559,4.36,12.338,46.596,25.9845,15.0574,0.1799,0.1281,0.1308,0.1281,0.2085,0.1307,0.1973,0.1238,543.92,274.05,356.25,84.5625,85.08,85.335,82.335,83.67,82.035,43.5786,523.98,520.0,20.6515,517.43,488.87,13.0019
86.5,57.525,4.0922,57.525,287.1225,358.4067,571.5,2.6002,4.5975,173.07,343.17,72.5696,710.08,19.4398,600.12,600.12,9.9794,66.2143,76.7682,2.6002,4.5975,11.1188,15.7189,9.1113,173.068,343.17,710.08,74.6514,33.11,46.602,9.559,4.36,12.338,46.602,25.9845,15.0549,0.1799,0.1281,0.1308,0.1281,0.2085,0.1307,0.1973,0.1238,543.92,274.05,356.25,84.5625,85.08,85.335,82.335,83.67,82.035,43.5625,523.98,520.0,20.6499,517.43,488.87,13.0039
86.1,57.525,4.7078,57.5625,286.47,357.4768,571.4,2.6002,4.5975,173.043,343.17,72.5695,710.08,19.4393,600.12,600.12,9.9791,66.214,76.768,2.6002,4.5975,11.1199,15.7189,9.1118,173.04,343.17,710.08,74.6651,33.11,46.602,9.558,4.356,12.337,46.602,26.001,15.0524,0.1798,0.1281,0.1308,0.1281,0.2085,0.1307,0.1973,0.1238,543.92,274.1,356.3,84.5325,85.08,85.38,82.2675,83.67,81.975,43.5465,523.98,520.0,20.6484,517.49,488.9,13.0059
86.1,57.525,4.7078,57.5625,286.47,357.4768,571.4,2.6002,4.5975,173.043,343.17,72.5694,710.08,19.4388,600.12,600.12,9.9787,66.2137,76.7677,2.6002,4.5975,11.121,15.7189,9.1118,173.04,343.17,710.08,74.6283,33.105,46.602,9.558,4.356,12.337,46.602,26.001,15.0499,0.1798,0.1281,0.1308,0.1281,0.2085,0.1307,0.1973,0.1238,543.92,274.1,356.3,84.5325,85.08,85.38,82.2675,83.67,81.975,43.5304,523.98,520.0,20.6468,517.49,488.9,13.0079
86.475,57.6,4.8109,57.5625,287.0775,358.2345,571.35,2.6002,4.5975,173.0025,343.17,72.5692,710.08,19.4383,600.12,600.0,9.9791,66.2141,76.7675,2.6002,4.5975,11.119,15.7189,9.1108,172.998,343.17,710.08,74.6414,33.105,46.644,9.557,4.349,12.336,46.602,26.0065,15.0474,0.1797,0.1281,0.1307,0.1281,0.2084,0.1307,0.1973,0.1237,543.92,274.1,356.3,84.555,85.125,85.3425,82.2675,83.6025,82.0425,43.5143,523.98,520.0,20.6302,517.52,488.96,13.0099
86.65,57.5625,4.8406,57.5625,286.7625,358.0279,570.85,2.6002,4.5975,172.989,343.17,72.5691,710.08,19.4393,600.0,600.0,9.9791,66.214,76.7672,2.6002,4.5975,11.1157,15.7189,9.1113,172.984,343.2,710.08,74.6039,33.1,46.68,9.556,4.344,12.336,46.644,26.023,15.0535,0.1796,0.1281,0.1307,0.1281,0.2084,0.1307,0.1973,0.1237,543.92,274.15,356.35,84.51,85.125,85.35,82.3125,83.6025,81.9975,43.502,523.95,520.0,20.6282,517.55,488.96,13.0119
86.25,57.6,4.3875,57.5625,286.56,358.0623,571.45,2.6002,4.5975,172.989,343.2,72.569,710.08,19.4393,600.0,600.0,9.979,66.2139,76.767,2.6002,4.5975,11.1142,15.7189,9.1113,172.984,343.2,710.08,74.6164,33.1,46.71,9.555,4.34,12.335,46.68,26.045,15.0513,0.1796,0.128,0.1307,0.128,0.2083,0.1306,0.1972,0.1237,543.92,274.15,356.35,84.4725,85.095,85.3425,82.2975,83.5875,81.9825,43.486,523.95,520.0,20.6261,517.58,488.99,13.0139
86.375,57.6,4.0563,57.5625,286.965,358.1656,571.35,2.6002,4.6,172.962,343.2,72.5689,710.08,19.4393,600.0,600.0,9.9789,66.2138,76.7667,2.6002,4.6,11.1191,15.7189,9.1113,172.97,343.2,710.08,74.6289,33.1,46.74,9.554,4.339,12.335,46.71,26.067,15.0491,0.1796,0.128,0.1307,0.128,0.2083,0.1306,0.1972,0.1237,543.92,274.15,356.35,84.48,85.1175,85.3125,82.26,83.6175,81.9675,43.4701,523.95,520.0,20.6241,517.61,489.02,13.0159
86.825,57.5625,4.0969,57.6,286.4925,357.4768,571.5,2.6002,4.6,172.962,343.2,72.5687,710.08,19.4393,600.0,600.0,9.9788,66.2138,76.7665,2.6002,4.6,11.1202,15.7189,9.1113,172.97,343.2,710.08,74.5907,33.095,46.758,9.553,4.338,12.336,46.74,26.078,15.0468,0.1796,0.128,0.1307,0.128,0.2083,0.1306,0.1972,0.1237,543.92,274.15,356.35,84.4725,85.065,85.2675,82.3125,83.6025,81.9825,43.4541,523.95,520.0,20.622,517.61,489.02,13.0179
86.575,57.5625,4.6031,57.5625,287.1225,357.5457,571.25,2.6002,4.6,172.908,343.2,72.5686,710.08,19.4393,600.0,600.0,9.9787,66.2137,76.7662,2.6002,4.6,11.1181,15.7189,9.1113,172.9,343.2,710.08,74.6026,33.095,46.776,9.552,4.339,12.336,46.758,26.089,15.0446,0.1796,0.128,0.1307,0.128,0.2082,0.1306,0.1971,0.1237,543.92,274.15,356.4,84.465,85.08,85.2675,82.29,83.625,81.9525,43.4381,523.95,520.0,20.62,517.64,489.05,13.0199
86.75,57.5625,3.8625,57.6375,287.0775,357.7179,570.9,2.6004,4.6,172.881,343.2,72.5679,710.16,19.4393,600.0,600.0,9.9787,66.2136,76.7652,2.6004,4.6,11.1148,15.7189,9.1113,172.886,343.2,710.16,74.6145,33.095,46.8,9.551,4.339,12.335,46.776,26.1055,15.0424,0.1796,0.128,0.1306,0.128,0.2082,0.1306,0.1971,0.1236,543.92,274.2,356.4,84.495,85.035,85.29,82.2525,83.6175,81.9525,43.4222,523.95,520.0,20.6179,517.67,489.08,13.0219
86.575,57.525,3.9203,57.5625,287.01,358.2345,571.2,2.6004,4.6,172.881,343.2,72.5676,710.16,19.4393,600.0,600.06,9.9786,66.2135,76.7647,2.6004,4.6,11.1134,15.7189,9.1113,172.886,343.2,710.16,74.5757,33.09,46.824,9.551,4.339,12.334,46.8,26.122,15.0402,0.1795,0.128,0.1306,0.128,0.2082,0.1306,0.1971,0.1236,543.92,274.2,356.4,84.4725,85.0875,85.2825,82.2825,83.6175,81.96,43.4062,523.95,520.0,20.6159,517.67,489.08,13.0239
86.05,57.5625,4.3812,57.5625,286.8075,358.1656,571.6,2.6004,4.6,172.8405,343.2,72.5674,710.16,19.4386,600.06,600.06,9.9785,66.2134,76.7642,2.6004,4.6,11.1182,15.7189,9.1118,172.844,343.2,710.16,74.587,33.09,46.848,9.55,4.337,12.334,46.824,26.1385,15.0379,0.1795,0.128,0.1306,0.128,0.2082,0.1306,0.1971,0.1236,543.92,274.2,356.45,84.45,85.1025,85.2675,82.29,83.6325,81.915,43.3903,523.95,520.0,20.6139,517.7,489.11,13.0259
86.275,57.6,4.0844,57.6,287.0775,358.3034,570.85,2.6004,4.6025,172.8405,343.2,72.5671,710.16,19.4383,600.06,600.06,9.9784,66.2133,76.7637,2.6004,4.6025,11.1193,15.7189,9.1118,172.844,343.2,710.16,74.5983,33.09,46.878,9.549,4.335,12.334,46.848,26.155,15.0357,0.1795,0.1279,0.1306,0.1279,0.2082,0.1306,0.197,0.1236,543.92,274.2,356.45,84.4575,85.0725,85.23,82.3275,83.6175,81.915,43.3743,523.95,520.0,20.6118,517.73,489.14,13.0279
86.775,57.6,4.1906,57.525,286.5375,357.649,570.8,2.6,4.6025,172.8,343.2,72.5669,710.16,19.4381,600.06,600.06,9.9783,66.2132,76.7647,2.6,4.6025,11.1173,15.7189,9.1113,172.802,343.2,710.16,74.5589,33.085,46.908,9.548,4.334,12.334,46.878,26.166,15.0335,0.1794,0.1279,0.1306,0.1279,0.2082,0.1306,0.197,0.1236,543.92,274.2,356.45,84.4875,85.0875,85.2375,82.365,83.6025,81.9,43.3583,523.95,520.0,20.6098,517.76,489.14,13.0405
