x0,x0,1
x2,x0,1
x7,x0,1
x8,x0,1
x1,x1,1
x2,x1,1
x4,x1,1
x6,x1,1
x9,x1,1
x1,x2,1
x2,x2,1
x4,x2,1
x6,x2,1
x1,x3,1
x2,x3,1
x3,x3,1
x4,x4,1
x5,x4,1
x6,x4,1
x9,x4,1
x1,x5,1
x2,x5,1
x5,x5,1
x0,x6,1
x1,x6,1
x4,x6,1
x6,x6,1
x3,x7,1
x5,x7,1
x7,x7,1
x1,x8,1
x2,x8,1
x4,x8,1
x7,x8,1
x8,x8,1
x9,x8,1
x4,x9,1
x9,x9,1
