LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TI_1145.PV
72.1126,32.99,9.602,4.133,12.303,45.228,25.374,14.913,0.1782,0.2101,0.1988,539.32,84.69,85.02,85.365,82.425,83.535,81.8775,43.0624,519.48,20.3448,488.93
72.1113,32.99,9.605,4.149,12.303,45.03,25.297,14.9133,0.1783,0.2102,0.199,539.24,84.645,84.9975,85.32,82.4025,83.55,81.9,43.1326,519.42,20.3447,488.93
72.1101,32.99,9.609,4.149,12.305,44.904,25.187,14.9049,0.1782,0.2103,0.1991,539.2,84.615,84.9825,85.2975,82.425,83.565,81.9075,43.2031,519.36,20.3446,488.93
72.1088,32.99,9.613,4.131,12.305,44.772,25.0935,14.9049,0.1779,0.2104,0.1992,539.12,84.6225,84.96,85.3275,82.4025,83.535,81.9375,43.27,519.33,20.3445,488.93
72.057,32.985,9.618,4.106,12.305,45.294,25.0055,14.9049,0.1772,0.2099,0.1987,539.08,84.6375,84.99,85.35,82.3575,83.5725,81.93,43.3296,519.36,20.3445,488.93
72.0551,32.985,9.613,4.06,12.303,45.654,25.132,14.9049,0.1767,0.2096,0.1984,539.12,84.675,84.9975,85.2975,82.32,83.535,81.8925,43.3815,519.45,20.3444,488.93
72.0532,32.985,9.606,4.037,12.303,45.984,25.308,14.9049,0.1769,0.2092,0.198,539.24,84.6375,84.975,85.2675,82.365,83.5575,81.93,43.4218,519.63,20.3443,488.9
72.0007,32.98,9.599,4.066,12.303,46.314,25.4895,14.9049,0.1775,0.209,0.1977,539.4,84.6225,84.9975,85.2525,82.3575,83.505,81.9,43.4613,519.81,20.3442,488.9
72.0489,32.985,9.59,4.124,12.303,46.578,25.671,14.9049,0.1782,0.2087,0.1974,539.6,84.6225,85.035,85.26,82.305,83.4675,81.885,43.4964,520.02,20.3442,488.9
72.047,32.985,9.583,4.189,12.303,46.776,25.836,14.9049,0.1788,0.2084,0.1972,539.8,84.66,85.0575,85.26,82.335,83.4975,81.9375,43.5269,520.26,20.3441,488.9
72.0957,32.99,9.575,4.246,12.303,46.95,25.968,14.9049,0.1792,0.2083,0.197,540.08,84.6825,85.0875,85.305,82.3275,83.5425,81.93,43.5526,520.53,20.344,488.9
72.0945,32.99,9.568,4.289,12.303,47.058,26.0725,14.9049,0.1796,0.2081,0.1969,540.32,84.7125,85.125,85.275,82.2825,83.565,81.8925,43.5735,520.83,20.3439,488.9
72.1438,32.995,9.563,4.322,12.303,47.19,26.166,14.9049,0.1798,0.208,0.1968,540.64,84.675,85.095,85.3125,82.2975,83.5875,81.8625,43.5969,521.1,20.3439,488.9
72.1938,33,9.556,4.346,12.302,47.268,26.2485,14.9049,0.18,0.2078,0.1967,540.92,84.705,85.065,85.32,82.3125,83.5725,81.87,43.6155,521.4,20.3438,488.93
72.2445,33.005,9.551,4.366,12.302,47.346,26.331,14.9049,0.1801,0.2078,0.1966,541.24,84.7275,85.0875,85.35,82.275,83.565,81.9,43.6366,521.67,20.3437,488.93
72.2957,33.01,9.546,4.384,12.302,47.4,26.3915,14.9049,0.1803,0.2078,0.1966,541.52,84.765,85.0725,85.3725,82.29,83.6025,81.945,43.6604,521.91,20.3436,488.93
72.3476,33.015,9.541,4.4,12.302,47.406,26.452,14.9049,0.1804,0.2078,0.1966,541.8,84.735,85.05,85.395,82.29,83.5875,81.9,43.6833,522.15,20.3435,488.93
72.4001,33.02,9.538,4.415,12.302,47.37,26.496,14.9049,0.1806,0.2078,0.1966,542,84.6825,85.02,85.4325,82.3275,83.5425,81.9525,43.7126,522.33,20.3435,488.96
72.4532,33.025,9.535,4.43,12.301,47.28,26.5125,14.9049,0.1807,0.2079,0.1967,542.2,84.6975,85.0425,85.3725,82.3425,83.5125,81.96,43.745,522.48,20.3434,488.96
72.507,33.03,9.534,4.442,12.301,47.142,26.5015,14.9049,0.1809,0.2081,0.1968,542.4,84.6825,85.035,85.38,82.2975,83.5125,81.9825,43.7768,522.63,20.3433,488.96
72.5614,33.035,9.535,4.452,12.301,46.968,26.463,14.9049,0.1811,0.2082,0.197,542.52,84.6975,85.065,85.4175,82.305,83.5125,81.9975,43.8118,522.75,20.3432,488.99
72.6164,33.04,9.536,4.456,12.301,46.77,26.397,14.9049,0.1811,0.2084,0.1972,542.64,84.675,85.0275,85.3875,82.305,83.5425,82.005,43.8463,522.87,20.3432,488.99
72.672,33.045,9.539,4.455,12.301,46.572,26.3145,14.9049,0.1811,0.2086,0.1974,542.76,84.66,85.065,85.35,82.305,83.5425,81.99,43.884,522.96,20.3431,489.02
72.7282,33.05,9.543,4.447,12.301,46.368,26.21,14.9049,0.1811,0.2088,0.1976,542.88,84.66,85.0425,85.3425,82.3575,83.5275,82.035,43.9251,523.02,20.343,489.02
72.7851,33.055,9.548,4.436,12.301,46.152,26.1,14.9049,0.181,0.209,0.1978,542.92,84.6675,85.02,85.32,82.3875,83.49,81.99,43.9698,523.05,20.3429,489.05
72.8426,33.06,9.553,4.422,12.301,45.936,25.99,14.9049,0.181,0.2092,0.198,542.96,84.6525,84.99,85.275,82.395,83.49,82.035,44.0143,523.08,20.3429,489.05
72.8501,33.06,9.56,4.408,12.301,45.75,25.869,14.9049,0.1808,0.2094,0.1982,543,84.645,85.02,85.2375,82.395,83.52,82.005,44.0587,523.11,20.3428,489.08
72.9082,33.065,9.565,4.391,12.301,45.564,25.7535,14.9049,0.1807,0.2096,0.1984,543,84.6375,85.0425,85.2675,82.3575,83.5275,81.9675,44.1105,523.08,20.3427,489.08
72.9163,33.065,9.572,4.374,12.302,45.396,25.6435,14.9049,0.1806,0.2098,0.1986,543,84.66,85.0275,85.23,82.35,83.5275,81.9525,44.1624,523.05,20.3426,489.11
72.9751,33.07,9.578,4.359,12.302,45.21,25.539,14.9049,0.1806,0.21,0.1988,542.96,84.6075,85.08,85.2,82.3125,83.4825,81.96,44.2182,522.99,20.3426,489.11
72.9838,33.07,9.584,4.347,12.302,45.03,25.44,14.9049,0.1806,0.2102,0.199,542.92,84.6,85.08,85.185,82.32,83.49,81.96,44.2743,522.93,20.3425,489.14
72.9926,33.07,9.591,4.337,12.303,44.85,25.3355,14.9049,0.1806,0.2104,0.1991,542.84,84.5625,85.095,85.215,82.3125,83.46,82.0125,44.3305,522.87,20.3424,489.14
73.0014,33.07,9.597,4.328,12.303,44.718,25.231,14.9049,0.1805,0.2105,0.1993,542.8,84.5325,85.125,85.245,82.26,83.4525,82.0275,44.3796,522.87,20.3423,489.17
73.0607,33.075,9.603,4.318,12.303,44.814,25.1375,14.9049,0.1803,0.2103,0.1992,542.76,84.5625,85.11,85.2675,82.3125,83.49,81.9825,44.4248,522.9,20.3422,489.17
73.0701,33.075,9.605,4.3,12.304,44.97,25.1155,14.9136,0.1801,0.2102,0.1991,542.8,84.5475,85.065,85.305,82.275,83.5275,82.02,44.4699,522.93,20.3422,489.2
73.0795,33.075,9.606,4.284,12.305,45.132,25.154,14.9138,0.1801,0.2101,0.1989,542.84,84.5175,85.02,85.335,82.29,83.535,82.005,44.5074,523.02,20.3421,489.2
73.0889,33.075,9.605,4.285,12.305,45.312,25.2255,14.9141,0.1802,0.2099,0.1987,542.92,84.57,85.065,85.2975,82.2825,83.5575,81.99,44.5446,523.11,20.342,489.23
73.0982,33.075,9.602,4.302,12.308,45.48,25.308,14.9144,0.1804,0.2098,0.1986,543.04,84.5775,85.02,85.305,82.2375,83.5425,81.945,44.5813,523.2,20.3419,489.23
73.1076,33.075,9.599,4.329,12.308,45.612,25.4015,14.9147,0.1808,0.2096,0.1984,543.12,84.54,85.0725,85.3425,82.23,83.52,81.945,44.6102,523.35,20.3419,489.26
73.1676,33.08,9.596,4.361,12.308,45.756,25.484,14.9149,0.1811,0.2096,0.1983,543.28,84.5175,85.095,85.35,82.215,83.5125,81.9225,44.646,523.44,20.3418,489.26
73.1776,33.08,9.592,4.39,12.309,45.828,25.5555,14.9152,0.1814,0.2095,0.1982,543.36,84.5625,85.1325,85.3725,82.2525,83.5275,81.975,44.6777,523.56,20.3417,489.29
73.2382,33.085,9.589,4.418,12.309,45.87,25.6215,14.9155,0.1817,0.2094,0.1982,543.52,84.555,85.14,85.365,82.245,83.5125,81.9375,44.7051,523.71,20.3416,489.29
73.2995,33.09,9.587,4.443,12.31,45.888,25.66,14.9158,0.1819,0.2094,0.1982,543.64,84.5625,85.0875,85.38,82.29,83.5125,81.99,44.732,523.86,20.3416,489.32
73.3108,33.09,9.585,4.464,12.311,45.876,25.6765,14.9161,0.1821,0.2094,0.1982,543.8,84.5475,85.125,85.4175,82.335,83.5275,81.945,44.7619,523.98,20.3415,489.32
73.3726,33.095,9.584,4.481,12.311,45.84,25.693,14.9163,0.1823,0.2095,0.1982,543.92,84.6,85.08,85.395,82.35,83.52,81.9675,44.7914,524.1,20.3414,489.35
73.4351,33.1,9.583,4.495,12.312,45.786,25.693,14.9252,0.1824,0.2095,0.1983,544.04,84.5775,85.1025,85.3725,82.3575,83.4825,81.9675,44.8204,524.22,20.3413,489.35
73.4982,33.105,9.583,4.505,12.312,45.726,25.6765,14.9258,0.1825,0.2096,0.1983,544.16,84.585,85.095,85.3725,82.35,83.5275,81.975,44.8527,524.31,20.3413,489.38
73.562,33.11,9.584,4.511,12.312,45.654,25.6545,14.9263,0.1826,0.2096,0.1984,544.28,84.5775,85.0725,85.35,82.3275,83.475,82.0125,44.8771,524.46,20.3412,489.41
73.5757,33.11,9.584,4.514,12.314,45.624,25.6215,14.9183,0.1826,0.2096,0.1984,544.44,84.6075,85.1175,85.3875,82.2825,83.505,82.02,44.9047,524.58,20.3411,489.41
73.6401,33.115,9.585,4.512,12.314,45.594,25.5885,14.9185,0.1826,0.2096,0.1984,544.56,84.6075,85.0725,85.35,82.2975,83.4975,81.9975,44.9318,524.7,20.341,489.44
73.7051,33.12,9.586,4.51,12.314,45.57,25.572,14.9188,0.1826,0.2098,0.1985,544.68,84.63,85.095,85.305,82.2975,83.52,82.05,44.9659,524.76,20.341,489.47
73.7201,33.12,9.586,4.509,12.313,45.504,25.561,14.9191,0.1826,0.2098,0.1985,544.76,84.5775,85.08,85.2825,82.2975,83.5425,82.0275,44.996,524.85,20.3409,489.5
73.7857,33.125,9.587,4.512,12.313,45.438,25.55,14.9194,0.1828,0.2098,0.1986,544.84,84.6,85.1175,85.305,82.3275,83.4975,82.05,45.0295,524.91,20.3408,489.5
73.8014,33.125,9.589,4.515,12.313,45.372,25.5225,14.9283,0.1828,0.2099,0.1987,544.88,84.555,85.1025,85.335,82.3125,83.4975,82.08,45.0627,524.97,20.3407,489.53
73.8676,33.13,9.59,4.518,12.314,45.3,25.4895,14.9288,0.1828,0.21,0.1988,544.96,84.54,85.0875,85.38,82.3275,83.4825,82.035,45.0957,525.03,20.3406,489.56
73.9345,33.135,9.592,4.518,12.314,45.234,25.4565,14.9294,0.1829,0.2101,0.1988,545.04,84.5175,85.095,85.38,82.335,83.4675,81.9975,45.1285,525.09,20.3406,489.59
73.9513,33.135,9.594,4.518,12.316,45.174,25.4125,14.9213,0.1829,0.2102,0.1989,545.08,84.54,85.14,85.395,82.3725,83.52,82.035,45.1648,525.12,20.3405,489.59
74.0189,33.14,9.595,4.516,12.316,45.108,25.374,14.9216,0.1829,0.2102,0.199,545.12,84.585,85.1625,85.335,82.32,83.55,81.99,45.1972,525.18,20.3404,489.62
74.0364,33.14,9.597,4.515,12.316,45.042,25.3355,14.9219,0.1829,0.2102,0.199,545.2,84.5625,85.17,85.38,82.35,83.58,81.9975,45.2293,525.24,20.3403,489.65
74.1045,33.145,9.599,4.515,12.316,45,25.3025,14.9308,0.183,0.2102,0.1991,545.24,84.5625,85.185,85.3875,82.35,83.595,81.96,45.2613,525.3,20.3403,489.68
74.1226,33.145,9.601,4.513,12.316,44.976,25.2695,14.9313,0.183,0.2103,0.1991,545.28,84.5475,85.2,85.3725,82.3275,83.55,81.9225,45.2929,525.36,20.3402,489.71
74.1408,33.145,9.603,4.511,12.316,44.964,25.2475,14.9319,0.183,0.2103,0.1991,545.36,84.525,85.155,85.3875,82.365,83.5875,81.915,45.3281,525.39,20.3401,489.71
74.2095,33.15,9.604,4.511,12.319,44.952,25.2255,14.9324,0.183,0.2104,0.1991,545.4,84.5625,85.14,85.395,82.3125,83.6175,81.9075,45.3594,525.45,20.34,489.74
74.2282,33.15,9.605,4.512,12.319,44.94,25.2145,14.933,0.183,0.2104,0.1991,545.48,84.585,85.185,85.38,82.305,83.655,81.9075,45.3943,525.48,20.34,489.77
74.2976,33.155,9.606,4.516,12.319,44.934,25.209,14.9335,0.1831,0.2103,0.1991,545.52,84.5625,85.2,85.3875,82.3425,83.6775,81.9,45.4177,525.6,20.3399,489.8
74.317,33.155,9.606,4.52,12.319,44.982,25.2035,14.9341,0.1831,0.2104,0.1991,545.64,84.5775,85.1475,85.3725,82.3575,83.6325,81.9375,45.4519,525.63,20.3398,489.83
74.3364,33.155,9.606,4.523,12.32,44.994,25.2035,14.9347,0.1832,0.2103,0.1991,545.68,84.5625,85.1025,85.3575,82.3875,83.5875,81.93,45.4747,525.75,20.3397,489.83
74.4064,33.16,9.606,4.528,12.32,45.036,25.2255,14.9352,0.1833,0.2102,0.1991,545.76,84.585,85.095,85.3125,82.4175,83.6175,81.9225,45.5009,525.84,20.3397,489.86
74.4264,33.16,9.605,4.535,12.32,45.102,25.2365,14.9358,0.1833,0.2102,0.199,545.88,84.63,85.0725,85.2975,82.44,83.6025,81.8925,45.5266,525.93,20.3549,489.89
74.497,33.165,9.604,4.542,12.321,45.168,25.264,14.9363,0.1834,0.2102,0.1989,545.96,84.675,85.0425,85.2825,82.4475,83.6325,81.885,45.552,526.02,20.3553,489.92
74.5176,33.165,9.603,4.549,12.322,45.216,25.297,14.9369,0.1835,0.2101,0.1989,546.08,84.63,85.0275,85.3275,82.485,83.61,81.915,45.5732,526.14,20.3557,489.95
74.5383,33.165,9.601,4.561,12.322,45.27,25.3355,14.9374,0.1837,0.2101,0.1988,546.16,84.6375,85.0575,85.365,82.4175,83.6025,81.885,45.5977,526.23,20.3561,489.98
74.6095,33.17,9.599,4.572,12.323,45.294,25.363,14.938,0.1838,0.2101,0.1988,546.28,84.63,85.0875,85.365,82.365,83.565,81.87,45.6257,526.29,20.3565,490.01
74.6307,33.17,9.598,4.585,12.323,45.294,25.396,14.9385,0.1839,0.21,0.1988,546.36,84.66,85.1325,85.3425,82.365,83.565,81.8925,45.6421,526.44,20.3417,490.01
74.7026,33.175,9.597,4.598,12.323,45.33,25.4125,14.9391,0.184,0.21,0.1988,546.48,84.615,85.14,85.3125,82.335,83.565,81.855,45.6654,526.53,20.3416,490.04
74.7751,33.18,9.595,4.608,12.323,45.342,25.429,14.9396,0.1841,0.21,0.1988,546.56,84.63,85.14,85.35,82.2975,83.52,81.885,45.6921,526.59,20.3415,490.07
74.7976,33.18,9.594,4.616,12.324,45.324,25.4455,14.9402,0.1842,0.2101,0.1988,546.68,84.615,85.1025,85.305,82.2975,83.5575,81.93,45.7148,526.68,20.3414,490.1
74.8707,33.185,9.594,4.625,12.324,45.294,25.451,14.9408,0.1844,0.21,0.1988,546.76,84.66,85.1475,85.3125,82.2975,83.58,81.8925,45.7334,526.8,20.3414,490.13
74.8938,33.185,9.593,4.634,12.324,45.282,25.451,14.9413,0.1845,0.2101,0.1988,546.84,84.6225,85.1025,85.275,82.305,83.565,81.945,45.759,526.86,20.3413,490.16
74.9676,33.19,9.593,4.64,12.326,45.24,25.4345,14.9419,0.1845,0.2101,0.1989,546.92,84.6225,85.1325,85.275,82.305,83.535,81.9,45.7806,526.95,20.3412,490.19
74.9914,33.19,9.593,4.644,12.326,45.204,25.429,14.9424,0.1846,0.2102,0.1989,547,84.675,85.17,85.3275,82.2975,83.49,81.8625,45.8019,527.04,20.3411,490.22
75.0657,33.195,9.594,4.648,12.326,45.174,25.407,14.943,0.1846,0.2102,0.199,547.12,84.615,85.17,85.3425,82.2675,83.4975,81.8925,45.8227,527.13,20.341,490.25
75.0901,33.195,9.594,4.65,12.326,45.156,25.3905,14.9435,0.1846,0.2102,0.199,547.2,84.6525,85.155,85.32,82.3125,83.49,81.8625,45.8508,527.16,20.341,490.28
75.1651,33.2,9.595,4.65,12.327,45.114,25.3795,14.9441,0.1847,0.2102,0.199,547.24,84.6975,85.1325,85.35,82.305,83.5275,81.87,45.8674,527.28,20.3409,490.31
75.1901,33.2,9.595,4.652,12.327,45.132,25.3685,14.9446,0.1847,0.2102,0.199,547.36,84.72,85.0875,85.32,82.2975,83.4825,81.9225,45.8911,527.34,20.3408,490.34
75.2657,33.205,9.595,4.651,12.327,45.12,25.352,14.9452,0.1847,0.2103,0.199,547.44,84.66,85.0575,85.2975,82.2825,83.49,81.9375,45.9145,527.4,20.3407,490.37
75.2914,33.205,9.596,4.652,12.328,45.072,25.3575,14.9544,0.1847,0.2103,0.1991,547.48,84.6375,85.05,85.335,82.2825,83.4675,81.9375,45.9453,527.4,20.3407,490.4
75.3676,33.21,9.596,4.656,12.328,44.994,25.352,14.9552,0.1849,0.2104,0.1991,547.52,84.63,85.0575,85.3275,82.3275,83.4525,81.975,45.9722,527.43,20.3406,490.43
75.3939,33.21,9.598,4.663,12.329,44.916,25.319,14.956,0.1849,0.2105,0.1992,547.52,84.6225,85.0275,85.3575,82.32,83.4225,82.005,45.999,527.46,20.3405,490.46
75.4201,33.21,9.599,4.667,12.33,44.832,25.275,14.9483,0.185,0.2104,0.1993,547.56,84.5925,84.9975,85.32,82.305,83.475,81.9825,46.0182,527.55,20.3404,490.49
75.497,33.215,9.601,4.668,12.331,44.832,25.2255,14.9488,0.185,0.2105,0.1993,547.64,84.585,85.005,85.2975,82.305,83.5125,81.9825,46.0408,527.61,20.3404,490.55
75.5239,33.215,9.602,4.662,12.331,44.844,25.187,14.9494,0.1849,0.2105,0.1993,547.72,84.5475,85.05,85.2675,82.3125,83.4975,81.9975,46.0632,527.67,20.3403,490.58
75.5508,33.215,9.603,4.656,12.33,44.85,25.187,14.9499,0.1849,0.2106,0.1993,547.76,84.5775,85.035,85.26,82.29,83.4525,81.9525,46.089,527.7,20.3402,490.61
75.6282,33.22,9.603,4.654,12.33,44.832,25.198,14.9505,0.1849,0.2106,0.1993,547.8,84.555,85.065,85.215,82.275,83.4825,81.9675,46.1147,527.73,20.3401,490.64
75.6557,33.22,9.604,4.657,12.33,44.826,25.2035,14.9596,0.185,0.2106,0.1993,547.84,84.5475,85.1025,85.185,82.275,83.445,82.02,46.1366,527.79,20.3401,490.67
75.6832,33.22,9.604,4.661,12.331,44.814,25.198,14.9605,0.185,0.2106,0.1993,547.88,84.6,85.0725,85.23,82.2975,83.4225,81.975,46.1582,527.85,20.3553,490.7
75.7107,33.22,9.604,4.665,12.332,44.82,25.187,14.9613,0.1851,0.2106,0.1993,547.96,84.645,85.035,85.2075,82.2525,83.43,81.9525,46.1796,527.91,20.3557,490.73
75.7889,33.225,9.604,4.668,12.333,44.832,25.176,14.9621,0.1851,0.2105,0.1993,548,84.6,85.0875,85.2075,82.275,83.4075,81.99,46.2007,527.97,20.3561,490.76
75.817,33.225,9.604,4.671,12.335,44.868,25.1705,14.9544,0.1851,0.2105,0.1993,548.08,84.6375,85.1025,85.26,82.2525,83.4075,82.0425,46.2179,528.06,20.3412,490.79
75.8451,33.225,9.604,4.673,12.335,44.916,25.176,14.9549,0.1851,0.2104,0.1992,548.2,84.5925,85.125,85.26,82.245,83.4375,81.99,46.2346,528.15,20.3412,490.82
75.8732,33.225,9.603,4.676,12.335,44.976,25.198,14.9555,0.1852,0.2104,0.1992,548.28,84.585,85.08,85.26,82.2525,83.46,81.96,46.2548,528.21,20.3411,490.85
75.952,33.23,9.602,4.681,12.333,45.024,25.231,14.9646,0.1852,0.2103,0.1991,548.36,84.615,85.08,85.3125,82.23,83.445,81.9825,46.2672,528.33,20.341,490.88
75.9807,33.23,9.6,4.689,12.334,45.096,25.2695,14.9655,0.1853,0.2103,0.1991,548.48,84.6075,85.0425,85.3425,82.2075,83.4075,81.96,46.2866,528.39,20.3409,490.91
76.0095,33.23,9.598,4.696,12.335,45.114,25.297,14.9663,0.1854,0.2102,0.1991,548.52,84.585,85.035,85.3425,82.17,83.37,81.9525,46.3021,528.48,20.3408,490.97
76.0382,33.23,9.597,4.707,12.336,45.138,25.33,14.9671,0.1855,0.2102,0.199,548.6,84.6,85.0725,85.29,82.2,83.3625,81.9825,46.3209,528.54,20.3408,491
76.1176,33.235,9.596,4.718,12.337,45.156,25.341,14.968,0.1856,0.2102,0.199,548.68,84.57,85.0425,85.3275,82.1925,83.3625,81.9975,46.3357,528.63,20.3407,491.03
76.147,33.235,9.594,4.727,12.337,45.162,25.3575,14.9688,0.1857,0.2103,0.199,548.76,84.5475,85.0725,85.3725,82.2525,83.34,82.005,46.3539,528.69,20.3406,491.06
76.1764,33.235,9.593,4.735,12.338,45.126,25.363,14.961,0.1859,0.2102,0.199,548.84,84.525,85.065,85.3875,82.2525,83.3025,82.0425,46.3644,528.81,20.3405,491.09
76.2563,33.24,9.593,4.745,12.338,45.138,25.3685,14.9616,0.1859,0.2103,0.199,548.96,84.51,85.05,85.4175,82.26,83.3025,82.035,46.3857,528.84,20.3405,491.12
76.2863,33.24,9.592,4.75,12.338,45.096,25.3575,14.9708,0.186,0.2103,0.1991,549,84.5325,85.035,85.44,82.245,83.2725,82.065,46.4068,528.87,20.3404,491.15
76.3163,33.24,9.592,4.756,12.337,45.036,25.363,14.9716,0.1861,0.2104,0.1991,549.04,84.525,85.0125,85.4625,82.245,83.2575,82.0425,46.4278,528.9,20.3403,491.21
76.397,33.245,9.593,4.763,12.337,44.952,25.3465,14.9724,0.1862,0.2105,0.1992,549.08,84.5325,84.99,85.4775,82.2825,83.2575,82.0425,46.4487,528.93,20.3402,491.24
76.4276,33.245,9.594,4.767,12.34,44.862,25.308,14.9733,0.1863,0.2106,0.1993,549.08,84.555,84.99,85.4625,82.245,83.3325,82.065,46.4695,528.96,20.3402,491.27
76.4582,33.245,9.596,4.769,12.34,44.772,25.2585,14.9741,0.1863,0.2106,0.1994,549.12,84.5775,85.035,85.4475,82.245,83.3775,82.035,46.4864,529.02,20.3401,491.3
76.5395,33.25,9.598,4.768,12.34,44.712,25.209,14.9663,0.1863,0.2107,0.1995,549.16,84.6225,85.08,85.395,82.29,83.3925,81.9975,46.5105,529.02,20.34,491.33
76.5707,33.25,9.599,4.764,12.34,44.622,25.1595,14.9669,0.1863,0.2108,0.1995,549.16,84.6675,85.035,85.425,82.2975,83.385,82.0275,46.5347,529.02,20.3399,491.36
76.602,33.25,9.602,4.76,12.34,44.544,25.1155,14.9674,0.1863,0.2109,0.1996,549.16,84.6975,85.02,85.4625,82.32,83.4225,82.035,46.5588,529.02,20.3399,491.42
76.6332,33.25,9.604,4.756,12.339,44.46,25.077,14.9766,0.1863,0.2109,0.1997,549.16,84.6825,84.9975,85.4925,82.3125,83.4225,82.0575,46.5792,529.05,20.3398,491.45
76.6645,33.25,9.607,4.751,12.34,44.424,25.033,14.9774,0.1863,0.211,0.1997,549.2,84.7125,84.975,85.4325,82.2675,83.445,82.08,46.5995,529.08,20.3397,491.48
76.6957,33.25,9.608,4.744,12.34,44.418,24.9945,14.9783,0.1862,0.211,0.1998,549.24,84.69,84.9675,85.4475,82.305,83.415,82.0575,46.6234,529.08,20.3396,491.51
76.727,33.25,9.61,4.735,12.342,44.4,24.967,14.9791,0.1861,0.211,0.1998,549.24,84.66,84.99,85.47,82.3125,83.4075,82.0725,46.6398,529.14,20.3395,491.54
76.7582,33.25,9.611,4.731,12.342,44.628,24.956,14.9799,0.1859,0.2108,0.1996,549.28,84.6825,84.96,85.455,82.2975,83.3925,82.1175,46.6635,529.14,20.3395,491.57
76.7895,33.25,9.608,4.719,12.342,44.778,25.011,14.9808,0.1857,0.2106,0.1994,549.32,84.6375,84.9525,85.4775,82.2975,83.385,82.065,46.6797,529.2,20.3394,491.6
76.8207,33.25,9.606,4.714,12.343,44.916,25.099,14.9816,0.1858,0.2106,0.1993,549.36,84.6,85.005,85.5075,82.2675,83.43,82.0125,46.6956,529.26,20.3393,491.66
76.852,33.25,9.602,4.721,12.343,45.012,25.176,14.9824,0.1859,0.2104,0.1992,549.4,84.6075,84.975,85.485,82.275,83.46,82.05,46.7075,529.35,20.3392,491.69
76.8832,33.25,9.599,4.737,12.344,45.102,25.242,14.9746,0.1861,0.2104,0.1991,549.52,84.63,84.99,85.485,82.29,83.4975,82.0425,46.7191,529.44,20.3392,491.72
76.9145,33.25,9.596,4.755,12.344,45.15,25.2915,14.9752,0.1863,0.2102,0.1991,549.6,84.615,85.0275,85.485,82.335,83.46,81.99,46.7265,529.56,20.3391,491.75
76.9457,33.25,9.593,4.773,12.344,45.198,25.33,14.9757,0.1865,0.2102,0.199,549.72,84.6225,85.0125,85.5075,82.305,83.415,81.9975,46.7537,529.68,20.339,491.78
77.0276,33.255,9.591,4.79,12.342,45.246,25.3685,14.9849,0.1866,0.2102,0.1989,549.88,84.645,85.065,85.455,82.305,83.4,82.02,46.7803,529.8,20.3389,491.81
77.0594,33.255,9.589,4.804,12.344,45.27,25.3905,14.9858,0.1868,0.2101,0.1989,550,84.69,85.11,85.41,82.29,83.445,82.02,46.8065,529.92,20.3389,491.87
77.0913,33.255,9.587,4.817,12.344,45.294,25.4125,14.9866,0.1869,0.2102,0.1989,550.12,84.7275,85.1625,85.395,82.275,83.445,82.0725,46.836,530.01,20.3388,491.9
77.1232,33.255,9.586,4.828,12.345,45.27,25.429,14.9874,0.187,0.2101,0.1989,550.2,84.7575,85.1175,85.38,82.29,83.4,82.065,46.8575,530.16,20.3387,491.93
77.1551,33.255,9.585,4.84,12.346,45.3,25.4345,14.9883,0.1871,0.2101,0.1989,550.36,84.7125,85.14,85.365,82.32,83.3925,82.065,46.886,530.25,20.3386,491.96
77.2376,33.26,9.583,4.847,12.346,45.294,25.4345,14.9891,0.1872,0.2101,0.1989,550.48,84.69,85.1625,85.3875,82.35,83.4375,82.035,46.9066,530.4,20.3386,492.02
77.2701,33.26,9.582,4.855,12.346,45.306,25.451,14.9813,0.1873,0.2102,0.1989,550.6,84.7125,85.125,85.3875,82.365,83.475,81.9975,46.9379,530.46,20.3385,492.05
77.3026,33.26,9.581,4.862,12.346,45.264,25.451,14.9819,0.1874,0.2102,0.1989,550.68,84.6825,85.1175,85.365,82.305,83.5275,81.9825,46.9689,530.52,20.3384,492.08
77.3857,33.265,9.581,4.871,12.346,45.186,25.451,14.9824,0.1875,0.2102,0.199,550.76,84.6525,85.1325,85.395,82.3125,83.55,81.9675,46.9997,530.58,20.3383,492.11
77.4189,33.265,9.581,4.88,12.345,45.108,25.4345,14.9916,0.1877,0.2103,0.1991,550.8,84.645,85.1625,85.4325,82.2675,83.505,81.9525,47.0303,530.64,20.3383,492.17
77.452,33.265,9.582,4.888,12.346,45.006,25.4015,14.9924,0.1878,0.2104,0.1992,550.88,84.675,85.125,85.3875,82.2675,83.505,81.9675,47.0606,530.7,20.3382,492.2
77.4851,33.265,9.584,4.893,12.346,44.91,25.3575,14.9933,0.1879,0.2105,0.1993,550.92,84.66,85.1175,85.425,82.23,83.5275,81.945,47.0906,530.76,20.3381,492.23
77.5689,33.27,9.586,4.896,12.348,44.832,25.297,14.9855,0.1879,0.2106,0.1993,551,84.6075,85.1625,85.4175,82.275,83.505,81.975,47.1242,530.79,20.338,492.29
