FRC1424.PV,TI1105A.PV,1
FRC1102.MV,TI1105A.PV,1
FI_1127.PV,TI1105A.PV,1
TI1105A.PV,TI_1145.PV,1
TI_1145.PV,TI_1142.PV,1
TI_1142.PV,PI_1132B.PV,1
PI_1132B.PV,PDRSA1104.PV,1
PDRSA1104.PV,DR1106.PV,1
PDRSA1104.PV,DR1110.PV,1
FI1113.PV,LRCA1101.MV,1
LRCA1101.MV,DR1106.PV,1
DR1106.PV,DR1108.PV,1
FRCA1110.MV,DR1108.PV,1
FRCA1110.MV,DR1107.PV,1
DR1108.PV,DR1107.PV,1
DR1107.PV,DR1110.PV,1
DR1107.PV,AR1410B.PV,1
DR1110.PV,TI1105A.PV,1
DR1110.PV,LRCA1101.MV,1
