x0,x0,0.009
x0,x2,0.006
x1,x3,0.007
x2,x2,0.005
x2,x4,0.007
x3,x3,0.007
x3,x5,0.004
x4,x4,0.004
x4,x5,0.004
x5,x5,0.004
x6,x6,0.007
x7,x7,0.005
