x0,x0,0.037
x0,x2,0.019
x1,x1,0.032
x1,x3,0.022
x2,x0,0.013
x2,x2,0.031
x2,x4,0.015
x3,x3,0.029
x3,x4,0.007
x3,x5,0.007
x4,x4,0.022
x4,x5,0.007
x4,x6,0.019
x5,x5,0.01
x6,x6,0.019
x6,x7,0.008
x7,x7,0.016
