x0,x0,0.037
x0,x2,0.01
x1,x1,0.012
x1,x3,0.017
x2,x0,0.014
x2,x2,0.021
x2,x4,0.013
x3,x3,0.017
x3,x4,0.006
x3,x5,0.01
x4,x4,0.021
x4,x5,0.009
x4,x6,0.015
x5,x5,0.009
x6,x6,0.016
x6,x7,0.005
x7,x7,0.012
