x0,x0,0.019
x0,x2,0.014
x1,x1,0.023
x1,x3,0.018
x2,x0,0.009
x2,x2,0.019
x2,x4,0.017
x3,x3,0.022
x3,x4,0.004
x3,x5,0.007
x4,x4,0.012
x4,x5,0.009
x4,x6,0.011
x5,x5,0.009
x6,x6,0.021
x6,x7,0.007
x7,x6,0.004
x7,x7,0.016
