LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TI_1145.PV
72.63089261228284,33.032235290311746,9.553041490687596,4.266,12.3,45.48,26.0395,14.9041,0.1788,0.2098,0.1985,541.08,84.675,84.9975,85.2225,82.1925,83.5575,82.0425,42.7578,521.01,20.3447,489.02
72.6142287206658,33.03024015841538,9.560903102387492,4.231,12.3,44.862,25.759,14.9041,0.1786,0.2103,0.1991,540.84,84.6975,84.99,85.275,82.2,83.55,82.05,42.7876,520.74,20.3446,489.02
72.58615153893652,33.02712612242517,9.568398865308424,4.189,12.301,44.472,25.4345,14.9041,0.178,0.2107,0.1995,540.56,84.7125,84.96,85.23,82.23,83.565,82.0425,42.8222,520.44,20.3445,489.05
72.5494337659484,33.02317206034723,9.57574468122787,4.126,12.301,44.148,25.154,14.9041,0.1773,0.211,0.1998,540.24,84.7125,84.975,85.275,82.185,83.5575,82.005,42.8579,520.14,20.3444,489.05
72.50783564240508,33.018754549122505,9.583221011822769,4.053,12.301,44.676,24.9285,14.9041,0.176,0.2106,0.1993,539.96,84.6675,84.945,85.26,82.185,83.52,81.9975,42.8875,519.9,20.3443,489.05
72.46491138170002,33.01423514573153,9.590192240751438,3.96,12.302,45.012,24.9835,14.9041,0.1752,0.2102,0.199,539.72,84.6525,84.93,85.29,82.2225,83.4675,82.0275,42.9029,519.78,20.3443,489.05
72.42284202357126,33.009838223622566,9.595963374107123,3.902,12.302,45.276,25.1265,14.9041,0.1753,0.2099,0.1987,539.56,84.69,84.915,85.32,82.275,83.4375,82.0575,42.9113,519.72,20.3442,489.05
72.38680517852492,33.00608830083135,9.599976167509622,3.921,12.302,45.54,25.2695,14.9041,0.176,0.2096,0.1985,539.48,84.7125,84.9675,85.29,82.2975,83.475,82.065,42.9124,519.72,20.3441,489.05
72.36182084330693,33.003493027279866,9.601642584044768,3.99,12.303,45.816,25.407,14.9041,0.1768,0.2094,0.1982,539.48,84.6675,84.9375,85.32,82.3275,83.52,82.0725,42.9136,519.72,20.344,489.05
72.3465161733919,33.00191425204842,9.601284257019882,4.057,12.303,45.942,25.5445,14.9041,0.1773,0.2093,0.1981,539.52,84.69,84.9,85.275,82.29,83.5125,82.05,42.9109,519.75,20.344,489.02
72.33793521388567,33.00105468924652,9.599626560532043,4.11,12.303,45.978,25.649,14.9041,0.1778,0.2093,0.1981,539.52,84.72,84.945,85.29,82.2975,83.505,82.0425,42.9119,519.75,20.3439,489.02
72.33394774227632,33.00069543393169,9.596808245370072,4.149,12.304,45.864,25.6985,14.9041,0.1781,0.2094,0.1982,539.56,84.735,84.9825,85.335,82.2975,83.4675,82.065,42.9092,519.78,20.3438,489.02
72.33160939389089,33.00053488327882,9.593060451807812,4.149,12.304,45.864,25.6985,14.9127,0.1781,0.2094,0.1982,539.56,84.735,84.9825,85.335,82.2975,83.4675,82.065,42.9092,519.78,20.3438,489.02
72.33004551101149,33.00048886919936,9.5891079855792,4.149,12.304,45.864,25.6985,14.9127,0.1781,0.2094,0.1982,539.56,84.735,84.9825,85.335,82.2975,83.4675,82.065,42.9092,519.78,20.3438,489.02
72.3294732801048,33.00058271427823,9.585550967084885,4.149,12.304,45.864,25.6985,14.9127,0.1781,0.2094,0.1982,539.56,84.735,84.9825,85.335,82.2975,83.4675,82.065,42.9092,519.78,20.3438,489.02
72.32782945990452,33.00061110157372,9.583248787966538,4.149,12.304,45.864,25.6985,14.9127,0.1781,0.2094,0.1982,539.56,84.735,84.9825,85.335,82.2975,83.4675,82.065,42.9092,519.78,20.3438,489.02
72.32318464911639,33.0003825399623,9.58308031793206,4.149,12.304,45.864,25.6985,14.9127,0.1781,0.2094,0.1982,539.56,84.735,84.9825,85.335,82.2975,83.4675,82.065,42.9092,519.78,20.3438,489.02
72.31616173018507,32.999948815329105,9.584680673488993,4.149,12.304,45.864,25.6985,14.9127,0.1781,0.2094,0.1982,539.56,84.735,84.9825,85.335,82.2975,83.4675,82.065,42.9092,519.78,20.3438,489.02
72.30773157225578,32.99939088649071,9.587246156446088,4.112,12.303,45.312,25.1925,14.9055,0.1771,0.2098,0.1987,539.68,84.585,85.0725,85.2675,82.3275,83.5425,81.9675,42.9493,519.87,20.3476,488.99
72.29915525976513,32.99882902759601,9.590516949324238,4.112,12.303,45.312,25.1925,14.9055,0.1771,0.2098,0.1987,539.68,84.585,85.0725,85.2675,82.3275,83.5425,81.9675,42.9498,519.87,20.3475,488.99
72.2920472246108,32.99841756738851,9.594101325353488,4.112,12.303,45.312,25.1925,14.9055,0.1771,0.2098,0.1987,539.68,84.585,85.0725,85.2675,82.3275,83.5425,81.9675,42.9503,519.87,20.3474,488.99
72.28612421174175,32.99811208595378,9.597353721482161,4.112,12.303,45.312,25.1925,14.9055,0.1771,0.2098,0.1987,539.68,84.585,85.0725,85.2675,82.3275,83.5425,81.9675,42.9508,519.87,20.3473,488.99
72.28055727948058,32.99781639053329,9.599826786262366,4.062,12.303,45.312,25.2475,14.9055,0.1766,0.2096,0.1984,539.64,84.585,85.0275,85.32,82.3725,83.4975,81.9225,42.9514,519.87,20.3472,488.99
72.27558352610001,32.997534793761254,9.600708757189587,4.034,12.303,45.564,25.352,14.9055,0.1767,0.2094,0.1982,539.64,84.615,84.9975,85.3575,82.335,83.5125,81.945,42.9519,519.87,20.3472,488.99
72.27129792709525,32.99725808726358,9.599179946060106,4.045,12.303,45.786,25.4675,14.9055,0.1771,0.2093,0.1981,539.64,84.585,85.035,85.3725,82.2975,83.55,81.9225,42.9562,519.84,20.3471,488.99
72.26764930311329,32.99698805427579,9.595689215527509,4.086,12.303,45.888,25.561,14.9055,0.1776,0.2091,0.198,539.68,84.6375,85.065,85.3725,82.32,83.5275,81.9075,42.9531,519.87,20.347,488.99
72.2648888873726,32.996764118157415,9.591115558890694,4.128,12.303,46.014,25.6325,14.9055,0.1779,0.209,0.1979,539.72,84.675,85.1025,85.3275,82.305,83.4825,81.9075,42.9461,519.93,20.3469,488.99
72.26238382200415,32.99653222348074,9.585813878564766,4.156,12.304,46.134,25.6985,14.9055,0.178,0.209,0.1978,539.8,84.63,85.1475,85.2975,82.26,83.475,81.9,42.9388,519.99,20.3469,488.99
72.25940724742429,32.99623229688127,9.580279122862859,4.17,12.304,46.242,25.759,14.9055,0.178,0.2089,0.1977,539.88,84.645,85.1775,85.26,82.2375,83.46,81.915,42.9276,520.08,20.3468,488.99
72.25684782054921,32.995959974898476,9.575216982658803,4.178,12.304,46.314,25.8085,14.9055,0.1781,0.2089,0.1976,539.92,84.66,85.1775,85.29,82.275,83.46,81.93,42.9198,520.14,20.3467,488.99
72.25571617566193,32.99581903798267,9.571112994008006,4.187,12.304,46.344,25.8415,14.9055,0.1782,0.209,0.1977,540.0,84.675,85.215,85.2675,82.2825,83.415,81.9675,42.9154,520.17,20.3466,488.99
72.25666379009013,32.99588714632693,9.568855404695158,4.197,12.304,46.326,25.847,14.9055,0.1784,0.209,0.1978,539.96,84.6975,85.23,85.305,82.335,83.4525,82.005,42.9148,520.17,20.3466,488.99
72.26046497733172,32.99625361678675,9.569327754728436,4.207,12.304,46.236,25.8305,14.9055,0.1785,0.209,0.1978,540.0,84.6525,85.2225,85.3275,82.3425,83.415,81.9975,42.9103,520.2,20.3465,488.99
72.26644920257719,32.99685099256818,9.572085094621261,4.209,12.304,46.164,25.792,14.9055,0.1784,0.2091,0.1979,540.04,84.5925,85.215,85.3125,82.305,83.3775,81.9825,42.9058,520.23,20.3464,488.99
72.27314263311585,32.99752987028319,9.576249286071539,4.202,12.304,46.074,25.7535,14.9055,0.1784,0.2092,0.198,540.04,84.5625,85.1775,85.3275,82.29,83.4,81.9675,42.9048,520.23,20.3463,488.99
72.28052913445555,32.99828407299112,9.581429010323625,4.192,12.304,45.978,25.704,14.9055,0.1783,0.2094,0.1982,540.04,84.5925,85.1475,85.305,82.2675,83.3925,82.0125,42.9039,520.23,20.3463,488.99
72.28850366691974,32.99909689339967,9.587073933892203,4.183,12.304,45.822,25.6325,14.9055,0.1783,0.2096,0.1984,540.0,84.555,85.1625,85.3125,82.2525,83.4075,81.9825,42.9067,520.2,20.3462,488.99
72.29518162730953,32.99978435512528,9.592523473773014,4.176,12.304,45.618,25.539,14.9055,0.1782,0.2098,0.1986,539.96,84.57,85.185,85.3275,82.215,83.4,82.0275,42.9134,520.14,20.3461,488.99
72.29886278043647,33.00018290757012,9.597350819560322,4.165,12.304,45.408,25.4345,14.9055,0.1782,0.2101,0.1988,539.84,84.5775,85.1775,85.3275,82.185,83.4225,82.05,42.9241,520.05,20.346,488.99
72.29768544263945,33.000108910292624,9.600657504014434,4.15,12.304,45.156,25.3135,14.9055,0.178,0.2103,0.1991,539.72,84.6,85.125,85.32,82.155,83.43,82.035,42.939,519.93,20.3459,488.99
72.2896921601449,32.999369557675585,9.601553901833707,4.129,12.304,44.91,25.176,14.9055,0.1778,0.2104,0.1993,539.6,84.555,85.08,85.3275,82.2075,83.415,81.99,42.9543,519.81,20.3459,488.99
72.27605810351126,32.998080530885154,9.60044005171488,4.102,12.304,44.742,25.0605,14.9055,0.177,0.21,0.1987,539.48,84.555,85.065,85.32,82.2225,83.445,81.96,42.9701,519.69,20.3458,488.99
72.25931553954447,32.99649049064089,9.598088255074172,4.047,12.304,45.3,25.176,14.9055,0.1764,0.2096,0.1984,539.36,84.57,85.0875,85.3275,82.2675,83.46,81.915,42.9826,519.6,20.3457,488.99
72.23995971779574,32.9946493710673,9.5948941238194,4.014,12.304,45.606,25.3355,14.9055,0.1765,0.2094,0.1981,539.4,84.5625,85.065,85.2975,82.23,83.43,81.8775,42.9842,519.6,20.3456,488.99
72.21880299260884,32.99263822234134,9.591415562761764,4.032,12.304,45.876,25.484,14.9055,0.1771,0.2094,0.1981,539.4,84.54,85.0275,85.3425,82.2375,83.4825,81.9,42.9821,519.63,20.3456,488.96
